"idElement","idChallenge","IsCheckpoint","Type","idMedia","X","Y","Width","Height","SourceUrl","Headline","MediaType","Uploaded"
2046,34,0,0,7815,7,23,7,6,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""color: rgb(0, 128, 0); font-weight: bold; ""><font size=""5"">Avoid Language that is Hard to Understand</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""5""><span style=""color: rgb(0, 0, 0); font-weight: normal; ""></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""color: rgb(0, 0, 0); font-weight: normal; ""><font size=""5"">...check out Colbert reciting Jabberwocky in this video ---</font></span></p></div>",0,"2013-04-07 22:35:10"
2047,34,1,3,5434,14,18,10,11,"youtube#VilDvCp7Jqo","From PLAY! 1.0",2,"2012-11-05 00:31:45"
2049,34,0,0,7812,14,29,10,8,"","<div class=""autofill""><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-size:18;color:#008000;font-weight:bold;"">And last but not least ...Design according to learning goals</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span></span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-weight:bold;"">What do you want users to have learned or done by the end of your challenge?</span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-weight:bold;""></span></p><p style=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><span style=""font-weight:bold;"">Note: </span><span style=""font-weight:bold;""> is a helpful tool in developing Goals </span></p></div>",0,"2013-04-07 22:33:32"
2696,34,0,1,,1,1,1,1,"","",,""
4506,34,0,1,,1,1,1,1,"","",,""
4507,34,0,1,,1,1,1,1,"","",,""
4549,34,0,1,5435,1,1,1,1,"http://www.blogcdn.com/www.pawnation.com/media/2010/05/dog-surfing-charity-345.jpg","",1,"2012-11-05 00:33:22"
4550,34,0,5,5423,0,4,6,8,"","Can you find the irony? Why might people laugh (or even scratch their heads in confusion) when they realize that this web page is about good graphic design?",0,"2012-11-05 00:18:39"
4551,34,0,0,7810,6,9,10,3,"","<div class=""autofill""><b id=""internal-source-marker_0.4474629408214241"" style=""font-family: Times; font-size: medium; font-weight: normal; ""><span style=""font-size: 15px; font-family: Arial; vertical-align: baseline; white-space: pre-wrap; "">Consider a preferred path -- layout doesnâ€™t have to (and canâ€™t entirely) be linear, but it might help newbies or left-brain thinkers to design a sort of logical default or â€œpath of least resistance.â€</span></b></div>",0,"2013-04-07 22:33:05"
4552,34,0,8,5428,11,12,5,6,"http://www.mediatrainingworldwide.com/blog/2012/01/26/how-long-should-an-internet-video-be/?utm_source=rss&utm_medium=rss&utm_campaign=how-long-should-an-internet-video-be","",0,"2012-11-05 00:24:18"
4553,34,0,8,5429,17,12,6,5,"http://www.design-lib.com/graphic-design-principles-gd.php","",0,"2012-11-05 00:25:08"
4554,34,0,5,5430,0,29,8,8,"","Consider this imageâ€™s effectiveness. What sorts of objectives/arguments does this image serve? (For example, Does this picture help viewers to understand individual peopleâ€™s feelings or relationships? Does this image suggest that city life moves fast?)",0,"2012-11-05 00:26:33"
2025,35,1,5,5,0,9,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
2027,35,0,0,2437,0,0,13,0,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:24;color:#008000;font-weight:bold;"">Put on your thinking caps -- weâ€™re about to think about thinking!</SPAN></P>",0,"2012-05-25 05:11:45"
2029,35,1,4,2438,6,0,5,4,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:28;color:#800080;font-weight:bold;"">What Do You Think? </SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:28;"">Why does this music video, called â€œThe Wallâ€ (1982), show students wearing identical masks and sitting on a conveyor belt?</SPAN></P>",0,"2012-05-25 05:11:45"
2030,35,1,3,918,0,0,5,4,"youtube#700JREJ8dzc","From PLAY! 1.0",2,"2012-05-31 22:40:11"
2031,35,0,0,2439,6,0,5,4,"","",0,"2012-05-25 05:11:45"
2023,36,1,5,5,0,17,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
2024,36,0,0,2435,0,0,13,8,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN> This poem is about the sinking of the titanic ship.  It appears that the tone is one of sorrow.</SPAN></P>",0,"2012-05-25 05:11:45"
21,37,0,1,910,0,0,50,50,"http://files/85eaca46-0c06-4913-be94-eea1cf383aee.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
2015,37,0,0,7808,0,0,13,8,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""font-family: 'Comic Sans MS'; font-weight: normal; ""><font size=""6"">The 1992 Los Angeles Riots or a.k.a South Central Riots started on April 29,1992, when a jury acquitted three white and one hispanic LAPD officers accused in the videotaped beating of black motorist (Rodney King) following a high-speed pursuit. Thousands of people in the Los Angeles area rioted over the six days following the verdict.</font></span></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""6""><span></span></font></p><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""font-family: 'Comic Sans MS'; font-weight: normal; ""><font size=""6"">Widespread looting, assault, arson and murder occured, and property damages topped roughly $1 billion. In all, 53 people died during the riots and thousands more were injured.</font></span></p></div>",0,"2013-04-07 22:31:42"
2016,37,0,2,,13,0,11,11,"","",,""
2017,37,0,0,7807,10,11,14,8,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><span style=""font-family: 'Comic Sans MS'; ""><font size=""7"">The riots went from Wednesday, April 29 Through Monday, May 4. 53 people died including 10 shot dead by the army and police with as many as 2,000 injured. 3,600 fires were set, destroying 1,100 buildings.</font></span></p></div>",0,"2013-04-07 22:31:34"
2018,37,0,2,,0,8,10,11,"","",,""
20,38,0,1,896,0,0,50,50,"http://files/ad209c44-7538-452e-a5e4-534ba0d3215e.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
2007,38,0,2,,0,0,12,10,"","",,""
2008,38,1,3,900,12,0,12,10,"youtube#Ap9zApLiXrg","From PLAY! 1.0",2,"2012-05-31 22:40:11"
2009,38,0,0,7805,0,11,8,12,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""7"">The riot of 1992 was really horrible. People were acting like if it was the day before the world ended because a lot of businesses were set on fire and a lot of robberies were going on. A lot of people were killed and injured during this riot.</font></p></div>",0,"2013-04-07 22:29:21"
2010,38,0,0,7804,17,11,7,12,"","<div class=""autofill""><p style=""font-family:"" helvetica="""" neue"",="""" helvetica,="""" arial,="""" sans-serif;="""" color:="""" rgb(0,="""" 0,="""" 0);="""" font-weight:="""" normal;="""" font-style:="""" text-align:="""" left;="""" ""=""""><font size=""7"">This riot was caused by a guy getting beaten and almost being dead. Almost like the starting of World War One. The guy that caused this riot was named Rodney King and here is a picture after he was beaten on March 2, 1991.</font></p></div>",0,"2013-04-07 22:28:35"
2011,38,0,2,,0,24,10,11,"","",,""
2012,38,0,2,,9,12,7,10,"","",,""
2014,38,1,4,2429,10,24,14,11,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN>What is your opinion?</SPAN></P>",0,"2012-05-25 05:11:44"
23,40,0,1,889,0,0,50,50,"http://files/72b4da44-b7f9-d05a-f30d-6245c70bcfe4.jpg","From PLAY! 1.0",1,"2013-04-25 22:50:37"
1998,40,1,5,5,0,25,6,8,"","What Do You Think?",0,"2012-05-25 04:23:55"
1999,40,0,0,2424,5,12,12,9,"","<P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:36;"">Are the four C's evident in this challenge?</SPAN></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:36;"" /></P><P STYLE=""font-size:12;font-family:Portable User Interface;color:#000000;font-weight:normal;font-style:normal;text-align:Left;""><SPAN STYLE=""font-size:18;"">Create, Collaborate, Connect ",0,"2012-05-25 05:11:42"
2000,40,1,3,886,3,1,16,10,"http://files/1b8ac51b-ebcb-f737-13f5-f7f87bcd649f.wmv","From PLAY! 1.0",2,"2013-04-25 22:50:37"
